Tick;Step;DateTime;actionPoints;color;currStance;energy;hasMoved;magazineCount;movementDelay;points;stage;tagged;taggedCounter;visibilityRange;visualRange;wasTagged;wasTaggedCounter;xSpawn;ySpawn;0_Position;1_Position;ID
257;257;2019-01-01T11:04:17.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;9,0;43,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
258;258;2019-01-01T11:04:18.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;10,0;42,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
259;259;2019-01-01T11:04:19.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;11,0;41,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
260;260;2019-01-01T11:04:20.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;12,0;40,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
261;261;2019-01-01T11:04:21.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;13,0;39,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
262;262;2019-01-01T11:04:22.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;14,0;38,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
263;263;2019-01-01T11:04:23.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;15,0;37,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
264;264;2019-01-01T11:04:24.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;16,0;36,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
265;265;2019-01-01T11:04:25.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;17,0;35,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
266;266;2019-01-01T11:04:26.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;18,0;34,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
267;267;2019-01-01T11:04:27.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;19,0;33,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
268;268;2019-01-01T11:04:28.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;20,0;32,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
269;269;2019-01-01T11:04:29.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;21,0;31,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
270;270;2019-01-01T11:04:30.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;22,0;30,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
271;271;2019-01-01T11:04:31.0000000+01:00;10;red;standing;80;False;2;0;0;0;False;0;7.0;7.0;True;2;1.0;50.0;23,0;29,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
272;272;2019-01-01T11:04:32.0000000+01:00;10;red;standing;80;False;2;0;0;0;False;0;7.0;7.0;True;1;1.0;50.0;24,0;28,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
273;273;2019-01-01T11:04:33.0000000+01:00;10;red;standing;60;False;2;0;0;0;False;0;7.0;7.0;True;1;1.0;50.0;25,0;27,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
274;274;2019-01-01T11:04:34.0000000+01:00;10;red;standing;60;False;2;0;0;1;False;0;7.0;7.0;True;0;1.0;50.0;26,0;26,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
275;275;2019-01-01T11:04:35.0000000+01:00;10;red;standing;40;False;2;0;0;1;False;0;7.0;7.0;True;1;1.0;50.0;25,0;27,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
276;276;2019-01-01T11:04:36.0000000+01:00;10;red;standing;20;False;2;0;0;1;False;0;7.0;7.0;True;1;1.0;50.0;24,0;26,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
277;277;2019-01-01T11:04:37.0000000+01:00;10;red;standing;20;False;2;0;0;1;False;0;7.0;7.0;True;0;1.0;50.0;24,0;26,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
278;278;2019-01-01T11:04:38.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;1;1.0;50.0;1,0;50,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
279;279;2019-01-01T11:04:39.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;2,0;49,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
280;280;2019-01-01T11:04:40.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;3,0;49,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
281;281;2019-01-01T11:04:41.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;4,0;48,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
282;282;2019-01-01T11:04:42.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;5,0;47,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
283;283;2019-01-01T11:04:43.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;6,0;46,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
284;284;2019-01-01T11:04:44.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;7,0;45,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
285;285;2019-01-01T11:04:45.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;8,0;44,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
286;286;2019-01-01T11:04:46.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;9,0;43,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
287;287;2019-01-01T11:04:47.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;10,0;42,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
288;288;2019-01-01T11:04:48.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;11,0;41,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
289;289;2019-01-01T11:04:49.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;12,0;40,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
290;290;2019-01-01T11:04:50.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;13,0;39,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
291;291;2019-01-01T11:04:51.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;14,0;38,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
292;292;2019-01-01T11:04:52.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;15,0;37,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
293;293;2019-01-01T11:04:53.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;16,0;36,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
294;294;2019-01-01T11:04:54.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;17,0;35,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
295;295;2019-01-01T11:04:55.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;18,0;34,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
296;296;2019-01-01T11:04:56.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;19,0;33,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
297;297;2019-01-01T11:04:57.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;20,0;32,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
298;298;2019-01-01T11:04:58.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;21,0;31,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
299;299;2019-01-01T11:04:59.0000000+01:00;10;red;standing;100;False;2;0;0;0;False;0;7.0;7.0;True;0;1.0;50.0;22,0;30,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
300;300;2019-01-01T11:05:00.0000000+01:00;10;red;standing;80;False;2;0;0;0;False;0;7.0;7.0;True;2;1.0;50.0;23,0;29,0;adc7c03a-10f1-47f4-81b7-0b700d8ab80f
